timestamp,pid,severity,component,message
1226313097,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-5005618994659797504 is added to invalidSet of 10.251.125.193:50010
1226313097,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_7932704730736035192 is added to invalidSet of 10.251.199.245:50010
1226313099,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-2834195813213005328 is added to invalidSet of 10.250.7.244:50010
1226313101,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-5972745462629982078 is added to invalidSet of 10.251.31.5:50010
1226313102,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-7111788899695387329 is added to invalidSet of 10.251.75.228:50010
1226313106,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-1110880362999960078 is added to invalidSet of 10.251.194.147:50010
1226313106,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_6489659315944341351 is added to invalidSet of 10.251.106.50:50010
1226313106,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_7324196727355442810 is added to invalidSet of 10.251.203.80:50010
1226313107,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-2589662411410634043 is added to invalidSet of 10.251.42.16:50010
1226313107,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_8602496359012842630 is added to invalidSet of 10.250.7.32:50010
1226313108,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-133919539232421451 is added to invalidSet of 10.250.10.176:50010
1226313109,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-6136511938931864993 is added to invalidSet of 10.250.14.38:50010
1226313109,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_8871064397020855320 is added to invalidSet of 10.251.42.84:50010
1226313121,19,INFO,dfs.FSDataset,Deleting block blk_8483848473254499625 file /mnt/hadoop/dfs/data/current/subdir51/blk_8483848473254499625
1226313153,8946,INFO,dfs.DataNode$PacketResponder,Received block blk_-9188933731705791676 of size 67108864 from /10.251.39.192
1226313177,19,INFO,dfs.FSDataset,Deleting block blk_-8898274302731129139 file /mnt/hadoop/dfs/data/current/subdir18/blk_-8898274302731129139
1226313200,18,INFO,dfs.FSDataset,Deleting block blk_-8014701913801168461 file /mnt/hadoop/dfs/data/current/subdir27/blk_-8014701913801168461
1226313201,19,INFO,dfs.FSDataset,Deleting block blk_-8775602795571523802 file /mnt/hadoop/dfs/data/current/subdir29/blk_-8775602795571523802
1226313207,19,INFO,dfs.FSDataset,Deleting block blk_-7928230000822317050 file /mnt/hadoop/dfs/data/current/subdir9/blk_-7928230000822317050
1226313208,19,INFO,dfs.FSDataset,Deleting block blk_8303413189200230139 file /mnt/hadoop/dfs/data/current/subdir32/blk_8303413189200230139
1226313211,19,INFO,dfs.FSDataset,Deleting block blk_-9038475355621289969 file /mnt/hadoop/dfs/data/current/subdir41/blk_-9038475355621289969
1226313213,9016,INFO,dfs.DataNode$PacketResponder,Received block blk_4263664068073345850 of size 67108864 from /10.251.214.67
1226313215,19,INFO,dfs.FSDataset,Deleting block blk_-8848810702648406400 file /mnt/hadoop/dfs/data/current/subdir11/blk_-8848810702648406400
1226313220,9214,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-6997219177553478996 terminating
1226313223,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811101024_0001_m_000206_0/part-00206. blk_-2230892279625104430
1226313227,19,INFO,dfs.FSDataset,Deleting block blk_-7515058933811567980 file /mnt/hadoop/dfs/data/current/subdir1/blk_-7515058933811567980
1226313228,19,INFO,dfs.FSDataset,Deleting block blk_-8484827087450439270 file /mnt/hadoop/dfs/data/current/subdir25/blk_-8484827087450439270
1226313229,19,INFO,dfs.FSDataset,Deleting block blk_-8144387882075572886 file /mnt/hadoop/dfs/data/current/subdir42/blk_-8144387882075572886
1226313234,19,INFO,dfs.FSDataset,Deleting block blk_-8383503596684323017 file /mnt/hadoop/dfs/data/current/subdir26/blk_-8383503596684323017
1226313240,19,INFO,dfs.FSDataset,Deleting block blk_-8796256534683400159 file /mnt/hadoop/dfs/data/current/subdir18/blk_-8796256534683400159
1226313243,19,INFO,dfs.FSDataset,Deleting block blk_-8775602795571523802 file /mnt/hadoop/dfs/data/current/subdir41/blk_-8775602795571523802
1226313252,7249,INFO,dfs.DataNode$PacketResponder,Received block blk_4098532420907418423 of size 67108864 from /10.251.43.147
1226313270,19,INFO,dfs.FSDataset,Deleting block blk_-4368236874477798428 file /mnt/hadoop/dfs/data/current/subdir33/blk_-4368236874477798428
1226313272,19,INFO,dfs.FSDataset,Deleting block blk_-4223625526513535681 file /mnt/hadoop/dfs/data/current/subdir60/blk_-4223625526513535681
1226313277,19,INFO,dfs.FSDataset,Deleting block blk_-6400421658804613208 file /mnt/hadoop/dfs/data/current/subdir29/blk_-6400421658804613208
1226313282,19,INFO,dfs.FSDataset,Deleting block blk_-5880591395067598620 file /mnt/hadoop/dfs/data/current/subdir32/blk_-5880591395067598620
1226313282,19,INFO,dfs.FSDataset,Deleting block blk_-7096508472270520039 file /mnt/hadoop/dfs/data/current/subdir20/blk_-7096508472270520039
1226313284,19,INFO,dfs.FSDataset,Deleting block blk_-1939956833921604216 file /mnt/hadoop/dfs/data/current/subdir34/blk_-1939956833921604216
1226313312,19,INFO,dfs.FSDataset,Deleting block blk_-3860035787700398391 file /mnt/hadoop/dfs/data/current/subdir6/blk_-3860035787700398391
1226313324,19,INFO,dfs.FSDataset,Deleting block blk_-6008397446568765070 file /mnt/hadoop/dfs/data/current/blk_-6008397446568765070
1226313327,19,INFO,dfs.FSDataset,Deleting block blk_-2425070029518924403 file /mnt/hadoop/dfs/data/current/subdir39/blk_-2425070029518924403
1226313333,18,INFO,dfs.FSDataset,Deleting block blk_826351419727053015 file /mnt/hadoop/dfs/data/current/subdir6/blk_826351419727053015
1226313333,19,INFO,dfs.FSDataset,Deleting block blk_-3437475890798229344 file /mnt/hadoop/dfs/data/current/subdir57/blk_-3437475890798229344
1226313334,19,INFO,dfs.FSDataset,Deleting block blk_-1492402439215451727 file /mnt/hadoop/dfs/data/current/subdir25/blk_-1492402439215451727
1226313338,18,INFO,dfs.FSDataset,Deleting block blk_-4298255715894292387 file /mnt/hadoop/dfs/data/current/subdir38/blk_-4298255715894292387
1226313347,19,INFO,dfs.FSDataset,Deleting block blk_-4295805058711840933 file /mnt/hadoop/dfs/data/current/subdir0/blk_-4295805058711840933
1226313348,19,INFO,dfs.FSDataset,Deleting block blk_830855781964014378 file /mnt/hadoop/dfs/data/current/subdir48/blk_830855781964014378
1226313351,19,INFO,dfs.FSDataset,Deleting block blk_8291708741145026623 file /mnt/hadoop/dfs/data/current/subdir57/blk_8291708741145026623
1226313352,19,INFO,dfs.FSDataset,Deleting block blk_-921231092429668424 file /mnt/hadoop/dfs/data/current/subdir23/blk_-921231092429668424
1226313353,19,INFO,dfs.FSDataset,Deleting block blk_-1581605246928123722 file /mnt/hadoop/dfs/data/current/subdir13/blk_-1581605246928123722
1226313354,18,INFO,dfs.FSDataset,Deleting block blk_-2445347158368483245 file /mnt/hadoop/dfs/data/current/subdir30/blk_-2445347158368483245
1226313354,19,INFO,dfs.FSDataset,Deleting block blk_-1897524391075610396 file /mnt/hadoop/dfs/data/current/subdir47/blk_-1897524391075610396
1226313357,19,INFO,dfs.FSDataset,Deleting block blk_-8588908000680498 file /mnt/hadoop/dfs/data/current/subdir21/blk_-8588908000680498
1226313358,19,INFO,dfs.FSDataset,Deleting block blk_561417755647618727 file /mnt/hadoop/dfs/data/current/subdir4/blk_561417755647618727
1226313360,19,INFO,dfs.FSDataset,Deleting block blk_-6127741703501838658 file /mnt/hadoop/dfs/data/current/subdir53/blk_-6127741703501838658
1226313363,18,INFO,dfs.FSDataset,Deleting block blk_-3636681193077858741 file /mnt/hadoop/dfs/data/current/subdir37/blk_-3636681193077858741
1226313375,18,INFO,dfs.FSDataset,Deleting block blk_-643763844763678010 file /mnt/hadoop/dfs/data/current/subdir29/blk_-643763844763678010
1226313375,19,INFO,dfs.FSDataset,Deleting block blk_-2826763604408365998 file /mnt/hadoop/dfs/data/current/subdir40/blk_-2826763604408365998
1226313378,19,INFO,dfs.FSDataset,Deleting block blk_2278708746675870163 file /mnt/hadoop/dfs/data/current/subdir27/blk_2278708746675870163
1226313381,19,INFO,dfs.FSDataset,Deleting block blk_153508158653341141 file /mnt/hadoop/dfs/data/current/subdir50/blk_153508158653341141
1226313381,19,INFO,dfs.FSDataset,Deleting block blk_-1775264355226395799 file /mnt/hadoop/dfs/data/current/subdir26/blk_-1775264355226395799
1226313386,18,INFO,dfs.FSDataset,Deleting block blk_-1599621098605751235 file /mnt/hadoop/dfs/data/current/subdir16/blk_-1599621098605751235
1226313391,19,INFO,dfs.FSDataset,Deleting block blk_-1111344660779690782 file /mnt/hadoop/dfs/data/current/subdir40/blk_-1111344660779690782
1226313391,19,INFO,dfs.FSDataset,Deleting block blk_3585588704565901062 file /mnt/hadoop/dfs/data/current/subdir15/blk_3585588704565901062
1226313394,19,INFO,dfs.FSDataset,Deleting block blk_2756799797410851893 file /mnt/hadoop/dfs/data/current/subdir24/blk_2756799797410851893
1226313401,19,INFO,dfs.FSDataset,Deleting block blk_7323287581932922676 file /mnt/hadoop/dfs/data/current/subdir12/blk_7323287581932922676
1226313415,9020,INFO,dfs.DataNode$PacketResponder,Received block blk_-4935573595350235765 of size 67108864 from /10.251.123.195
1226313417,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811101024_0001_m_000097_0/part-00097. blk_496376132244907301
1226313419,19,INFO,dfs.FSDataset,Deleting block blk_2731617036199392057 file /mnt/hadoop/dfs/data/current/subdir39/blk_2731617036199392057
1226313424,19,INFO,dfs.FSDataset,Deleting block blk_7190156588310412626 file /mnt/hadoop/dfs/data/current/subdir30/blk_7190156588310412626
1226313437,19,INFO,dfs.FSDataset,Deleting block blk_8189008752707332487 file /mnt/hadoop/dfs/data/current/subdir7/blk_8189008752707332487
1226313439,19,INFO,dfs.FSDataset,Deleting block blk_6828263829429857572 file /mnt/hadoop/dfs/data/current/subdir26/blk_6828263829429857572
1226313449,19,INFO,dfs.FSDataset,Deleting block blk_8492196963764530259 file /mnt/hadoop/dfs/data/current/subdir45/blk_8492196963764530259
1226313451,19,INFO,dfs.FSDataset,Deleting block blk_7942183449206967755 file /mnt/hadoop/dfs/data/current/subdir30/blk_7942183449206967755
1226313454,19,INFO,dfs.FSDataset,Deleting block blk_6223504502438507199 file /mnt/hadoop/dfs/data/current/subdir0/blk_6223504502438507199
1226313455,19,INFO,dfs.FSDataset,Deleting block blk_7519257846502835091 file /mnt/hadoop/dfs/data/current/subdir15/blk_7519257846502835091
1226313459,19,INFO,dfs.FSDataset,Deleting block blk_5272005015837990021 file /mnt/hadoop/dfs/data/current/subdir0/blk_5272005015837990021
1226313463,19,INFO,dfs.FSDataset,Deleting block blk_7090935285617451450 file /mnt/hadoop/dfs/data/current/subdir60/blk_7090935285617451450
1226313469,19,INFO,dfs.FSDataset,Deleting block blk_8145984793403459836 file /mnt/hadoop/dfs/data/current/blk_8145984793403459836
1226313475,19,INFO,dfs.FSDataset,Deleting block blk_7603278760520020831 file /mnt/hadoop/dfs/data/current/subdir59/blk_7603278760520020831
1226313481,19,INFO,dfs.FSDataset,Deleting block blk_9169945668827621796 file /mnt/hadoop/dfs/data/current/subdir50/blk_9169945668827621796
1226313492,9115,INFO,dfs.DataNode$PacketResponder,Received block blk_-5668584889663038916 of size 67108864 from /10.250.9.207
1226313498,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.194.147:50010 is added to blk_5277338321835341602 size 67108864
1226313499,19,INFO,dfs.FSDataset,Deleting block blk_6973321719929905054 file /mnt/hadoop/dfs/data/current/subdir14/blk_6973321719929905054
1226313501,19,INFO,dfs.FSDataset,Deleting block blk_5948455948626091880 file /mnt/hadoop/dfs/data/current/subdir28/blk_5948455948626091880
1226313507,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.75.49:50010 is added to blk_-3684613761619321001 size 67108864
1226313520,19,INFO,dfs.FSDataset,Deleting block blk_6497260538939100482 file /mnt/hadoop/dfs/data/current/subdir46/blk_6497260538939100482
1226313520,9117,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-6991853982611346454 terminating
1226313530,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811101024_0001_m_000056_0/part-00056. blk_6140788650991100539
1226313562,19,INFO,dfs.FSDataset,Deleting block blk_7754477838724397551 file /mnt/hadoop/dfs/data/current/subdir46/blk_7754477838724397551
1226313618,9085,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-3452734573703603740 terminating
1226313647,8882,INFO,dfs.DataNode$PacketResponder,Received block blk_-4034227974316905164 of size 67108864 from /10.250.15.198
1226313744,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811101024_0001_m_000346_0/part-00346. blk_-2016403519138424998
1226313751,8978,INFO,dfs.DataNode$DataXceiver,Receiving block blk_2972699288862031202 src: /10.250.5.161:51077 dest: /10.250.5.161:50010
1226313789,9091,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-4956232013010963754 src: /10.251.126.22:58984 dest: /10.251.126.22:50010
1226313801,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.15.198:50010 is added to blk_8894334107354324777 size 3549832
1226313837,9263,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-6035642070260562886 terminating
1226313841,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.107.196:50010 is added to blk_4802366409699286298 size 3547304
1226313844,9034,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-1753161039594546561 src: /10.251.203.149:33685 dest: /10.251.203.149:50010
1226313847,9110,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_859668537217019080 terminating
1226313960,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811101024_0001_m_000121_0/part-00121. blk_-2073265102548439691
1226314105,9232,INFO,dfs.DataNode$PacketResponder,Received block blk_3083630442630693250 of size 67108864 from /10.251.215.70
1226314114,9213,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-4624597753370705281 terminating
1226314119,9163,INFO,dfs.DataNode$PacketResponder,Received block blk_-5236578579938215340 of size 67108864 from /10.250.7.244
1226314127,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.144:50010 is added to blk_-6592952246351162022 size 67108864
1226314154,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.14.224:50010 is added to blk_-3329473910909732817 size 67108864
1226314200,19,INFO,dfs.FSDataset,Deleting block blk_-1347057913082589493 file /mnt/hadoop/dfs/data/current/subdir56/blk_-1347057913082589493
1226314309,9274,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-8198423074054354279 src: /10.251.203.149:46429 dest: /10.251.203.149:50010
1226314323,9267,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_391813102554451063 terminating
1226314339,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.67:50010 is added to blk_-6449891932967810179 size 67108864
1226314372,9416,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-8563999607069929505 src: /10.251.107.19:60076 dest: /10.251.107.19:50010
1226314425,19,INFO,dfs.FSDataset,Deleting block blk_-4304240611296196935 file /mnt/hadoop/dfs/data/current/subdir55/blk_-4304240611296196935
1226314496,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.110.68:50010 is added to blk_-3663004104512304532 size 67108864
1226314512,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811101024_0001_m_000749_0/part-00749. blk_-6909607053783233975
1226314521,9428,INFO,dfs.DataNode$PacketResponder,Received block blk_-2141627858612526069 of size 67108864 from /10.251.111.37
1226314553,9531,INFO,dfs.DataNode$DataXceiver,Receiving block blk_5272731391668336674 src: /10.250.6.191:46509 dest: /10.250.6.191:50010
1226314567,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.179:50010 is added to blk_5491101910066444061 size 67108864
1226314588,19,INFO,dfs.FSDataset,Deleting block blk_5075966182561035053 file /mnt/hadoop/dfs/data/current/subdir53/blk_5075966182561035053
1226314750,9510,INFO,dfs.DataNode$PacketResponder,Received block blk_-5421365489363678155 of size 67108864 from /10.251.122.38
1226314767,9498,INFO,dfs.DataNode$PacketResponder,Received block blk_2294700909811950327 of size 67108864 from /10.251.90.64
1226314821,9609,INFO,dfs.DataNode$PacketResponder,Received block blk_7224257732880626802 of size 67108864 from /10.251.122.79
1226314836,9429,INFO,dfs.DataNode$PacketResponder,Received block blk_-8049908920306758342 of size 67108864 from /10.251.73.220
1226314855,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.244:50010 is added to blk_-6582383997201802925 size 67108864
1226314859,9428,INFO,dfs.DataNode$PacketResponder,Received block blk_6746178639682808096 of size 67108864 from /10.251.125.174
1226314861,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.38.214:50010 is added to blk_-5363213609331400263 size 67108864
1226314915,9579,INFO,dfs.DataNode$PacketResponder,Received block blk_-5586529360624346565 of size 67108864 from /10.251.43.115
1226314928,9551,INFO,dfs.DataNode$PacketResponder,Received block blk_2063252936853409868 of size 67108864 from /10.251.43.192
1226315004,8497,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8752665860595246441 src: /10.251.70.5:44006 dest: /10.251.70.5:50010
1226315033,9313,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_2974262690755997396 terminating
1226315187,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.194.213:50010 is added to blk_-7030770677241078854 size 67108864
1226315307,9664,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_3318864983801406136 terminating
1226315361,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811101024_0001_m_001197_0/part-01197. blk_-5255262711039499896
1226315373,9676,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-3612946656596896413 src: /10.251.105.189:48488 dest: /10.251.105.189:50010
1226315382,9749,INFO,dfs.DataNode$PacketResponder,Received block blk_8751697793900992450 of size 67108864 from /10.251.71.16
1226315426,9675,INFO,dfs.DataNode$DataXceiver,Receiving block blk_5816171803790152026 src: /10.251.194.102:43940 dest: /10.251.194.102:50010
1226315443,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.66.192:50010 is added to blk_-6068587951382721748 size 67108864
1226315443,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811101024_0001_m_001353_0/part-01353. blk_5782729236964719738
1226315549,9504,INFO,dfs.DataNode$PacketResponder,Received block blk_-2856928563366064757 of size 67108864 from /10.251.42.9
1226315568,9723,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_8348114876238571434 terminating
1226315588,9973,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1744485040428751334 src: /10.250.5.237:52234 dest: /10.250.5.237:50010
1226315644,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811101024_0001_m_001495_0/part-01495. blk_-7592643790414500555
1226315645,9848,INFO,dfs.DataNode$PacketResponder,Received block blk_-5960135894031733009 of size 67108864 from /10.251.126.83
1226315649,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.14.143:50010 is added to blk_8952177028039691517 size 67108864
1226315655,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.13.240:50010 is added to blk_939695665085237271 size 67108864
1226315747,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811101024_0001_m_001587_0/part-01587. blk_6374836031306809839
1226315798,10033,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1394107495884949139 src: /10.250.10.100:33314 dest: /10.250.10.100:50010
1226315807,9920,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-1751996688557225241 terminating
1226315810,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.127.47:50010 is added to blk_-3990317238913332296 size 67108864
1226315852,9557,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_7837529475466774167 terminating
1226315868,9582,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1057763407402503745 src: /10.251.30.134:36059 dest: /10.251.30.134:50010
1226315887,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.67.113:50010 is added to blk_8988793695103110546 size 67108864
1226315906,9879,INFO,dfs.DataNode$PacketResponder,Received block blk_-5340841684362207777 of size 67108864 from /10.251.198.33
1226315949,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.123.99:50010 is added to blk_-2600305892036631113 size 67108864
1226315998,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.107.19:50010 is added to blk_-2144263949276079479 size 3547172
1226316055,10002,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-6927870228542972281 src: /10.250.7.230:41059 dest: /10.250.7.230:50010
1226316112,9621,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_6610244864386894422 terminating
1226316115,13,INFO,dfs.DataBlockScanner,Verification succeeded for blk_774612454978154966
1226316154,9888,INFO,dfs.DataNode$DataXceiver,Receiving block blk_6672666770563118759 src: /10.251.71.68:44457 dest: /10.251.71.68:50010
1226316190,9858,INFO,dfs.DataNode$DataXceiver,Receiving block blk_4783621682384104986 src: /10.251.193.224:52556 dest: /10.251.193.224:50010
1226316204,9997,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-1387034299358896632 terminating
1226316288,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.111.228:50010 is added to blk_-5012639079435860269 size 67108864
1226316311,10021,INFO,dfs.DataNode$PacketResponder,Received block blk_5600017220681756254 of size 67108864 from /10.251.214.130
1226316316,10267,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8235751201501175836 src: /10.250.11.194:37449 dest: /10.250.11.194:50010
1226316375,9713,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-8838161455213213548 src: /10.251.199.150:58165 dest: /10.251.199.150:50010
1226316389,10027,INFO,dfs.DataNode$PacketResponder,Received block blk_-3741526967786688540 of size 67108864 from /10.251.74.79
1226316413,10042,INFO,dfs.DataNode$PacketResponder,Received block blk_120277101968534224 of size 67108864 from /10.251.122.65
1226316436,9992,INFO,dfs.DataNode$DataXceiver,Receiving block blk_7535677865140289610 src: /10.251.26.131:47660 dest: /10.251.26.131:50010
1226316459,10109,INFO,dfs.DataNode$PacketResponder,Received block blk_-5814328448485070742 of size 67108864 from /10.251.74.134
1226316464,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.10.100:50010 is added to blk_1021828391502582165 size 67108864
1226316487,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.38.53:50010 is added to blk_3202507081359904616 size 67108864
1226316617,10093,INFO,dfs.DataNode$DataXceiver,Receiving block blk_102441832197223997 src: /10.251.123.195:49611 dest: /10.251.123.195:50010
1226316847,10381,INFO,dfs.DataNode$PacketResponder,Received block blk_3242229894054064344 of size 3540106 from /10.250.15.240
1226316996,19,INFO,dfs.FSDataset,Deleting block blk_-7601381921195183756 file /mnt/hadoop/dfs/data/current/subdir48/blk_-7601381921195183756
1226317159,10209,INFO,dfs.DataNode$PacketResponder,Received block blk_2157471834570224881 of size 67108864 from /10.251.126.22
1226317192,10299,INFO,dfs.DataNode$PacketResponder,Received block blk_-7029628814943626474 of size 67108864 from /10.250.7.230
1226317195,10279,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-931590117143327078 src: /10.251.42.191:44480 dest: /10.251.42.191:50010
1226317205,10102,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_4967492069970766092 terminating
1226317219,10028,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-1485317050914225917 terminating
1226317220,10232,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1727371778357941761 src: /10.251.126.255:42844 dest: /10.251.126.255:50010
1226317279,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.26.177:50010 is added to blk_-2402036602753320612 size 67108864
1226317304,10436,INFO,dfs.DataNode$PacketResponder,Received block blk_-1849105860762445186 of size 67108864 from /10.251.91.229
1226317351,10363,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7820996703068538967 src: /10.251.35.1:59569 dest: /10.251.35.1:50010
1226317389,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/randtxt2/_temporary/_task_200811101024_0002_m_000299_0/part-00299. blk_4984150784048864430
1226317395,10226,INFO,dfs.DataNode$PacketResponder,Received block blk_1646909113279517647 of size 67108864 from /10.251.214.130
1226317399,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.25.237:50010 is added to blk_-8145226289286457574 size 67108864
1226317427,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.18:50010 is added to blk_5809900021002850724 size 67108864
1226317434,10356,INFO,dfs.DataNode$DataXceiver,Receiving block blk_2735034460607366827 src: /10.251.91.15:57370 dest: /10.251.91.15:50010
1226317437,10454,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7486746679002157277 src: /10.251.42.207:57669 dest: /10.251.42.207:50010
1226317489,10421,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-8876879715755468215 src: /10.251.111.80:43834 dest: /10.251.111.80:50010
1226317494,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/randtxt2/_temporary/_task_200811101024_0002_m_000054_0/part-00054. blk_-4139299269696044017
1226317504,10561,INFO,dfs.DataNode$DataXceiver,Receiving block blk_591323161994959677 src: /10.251.195.33:50123 dest: /10.251.195.33:50010
1226317597,10468,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-5828360070550196756 terminating
1226317637,10303,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-7683667795522321323 terminating
1226317644,10433,INFO,dfs.DataNode$DataXceiver,Receiving block blk_7733243482102436613 src: /10.250.6.223:34069 dest: /10.250.6.223:50010
1226317658,10395,INFO,dfs.DataNode$DataXceiver,Receiving block blk_2980964138205299397 src: /10.251.110.196:53450 dest: /10.251.110.196:50010
1226317817,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.127.191:50010 is added to blk_1589878256898761558 size 67108864
